director_id,director,year,category
222650,BILL SELLARS,1990,Primetime Emmy
222652,TREVOR GRIFFITHS,1982,Oscar
222657,WILMER VALDERRAMA,2013,Social Activism Award
222671,TOBY OPPENHEIMER,2016,Primetime Emmy
222675,ADOLFO MARTÍNEZ PÉREZ,2014,Excellence in Production Design Award
222684,ANDRÉS M. KOPPEL,1997,Cervantes Award
222689,JORDI O. ROMERO,2012,Brigadoon Award
222690,YÛSAKU MATSUDA,1990,Special Award
222701,CHRIS CLOUGH,2000,Silver Spire
222702,COLE SANCHEZ,2013,Primetime Emmy
222706,BABY NEBRIDA,1982,FAMAS Award
222707,DIEGO GARRIDO,2014,Silver Condor
222713,HATEM KHRAICHE RUIZ-ZORILLA,2009,Organization Award
222727,CARLOS MIGNON,2016,Grand Prix
222733,ВЕРА КРИЧЕВСКАЯ,2017,White Elephant
222734,TONY DOW,1988,Former Child Star Lifetime Achievement Award
222735,JESSE L. MARTIN,2006,Critics Choice Award
222748,KAY CANNON,2012,Primetime Emmy
222759,JONAH HILL,2014,Oscar
222806,ALEXANDER JANKO,2016,Audience Award
222818,REBECCA HARRELL TICKELL,2017,Audience Choice
222820,JAVIER MARISCAL,2012,Oscar
222831,JORGE DAYAS,2003,RTVA Award
222837,CARLES PORTA,2002,Special Jury Prize
222838,KATJA WIK,2017,Dragon Award
222841,GABRIEL SUNDAY,2009,Best Feature
222845,PENNANT ROBERTS,1989,BAFTA TV Award
222846,OSWALDO SAMPAIO,1953,Golden Lion
222847,ALBERTO RUSCHEL,1993,Oscarito Trophy
222848,MATTHEW ROBINSON,2001,Primetime Emmy
222854,ROGER HODGMAN,2001,AFI Award
222855,MATTI KUORTTI,1989,Jussi
222856,FRANK W. SMITH,1982,BAFTA TV Award
222857,GRAHAM WILLIAMS,1978,BAFTA TV Award
222858,BRIAN TUFANO,2001,BAFTA Film Award
222862,SIMON DELANEY,2010,IFTA Award
222866,FREDERIC AMAT,1999,Goya
222867,SAM,2014,Empire Award
222877,ROJDA SEKERSÖZ,2017,Golden Leaf
222881,TILLY,1995,Oscar
222901,LOUIS JOUVET,1938,NBR Award
222902,ANDREW PANG,2010,Jury Award
222903,BORIS IVANOV,1981,People's Artist of the Republic
222904,LAURA TERRUSO,2017,EDA Female Focus Award
222910,ANA ASENSIO,2017,FIPRESCI Prize
222915,LYSA HAYLAND HESLOV,2017,Jury Award
222918,MARC FRANCIS,2007,Douglas Hickox Award
222923,RENÉE FELICE SMITH,2017,Grand Jury Prize
222928,DAVID COYLE,2009,Film Award
222929,TULICA SINGH,2015,LAIFF April Award
222930,GEORG WASNER,1999,Diagonale Youth Jury Award
222931,NA HYEON,2008,Blue Dragon Award
222932,KATIE COURIC,1997,CableACE
222964,EDUARDO LÓPEZ,1993,Silver Condor
222967,JOHNATHAN BROWNLEE,2003,Leo
222969,FRÉDÉRIC KRIVINE,2014,Globe de Cristal
222971,GABRIEL DOWRICK,2007,Action on Film Award
222981,ANTONIO GADES,1984,Silver Ribbon
222982,VALERIO BINASCO,2016,David
222987,ROBIN BRENNAN,2003,Best Gratuitous Use of Violence
222988,LEONARD LEWIS,1979,BAFTA Film Award
222991,GUSTAVO MACHADO,2017,Cinema Brazil Grand Prize
222994,FERNANDO NEVES,2005,Candango Trophy
222995,DOMINGOS MONTAGNER,2017,Cinema Brazil Grand Prize
223003,PAULO JOSÉ,2008,Honorary Award
223022,BRIAN ARMSTRONG,2003,Emmy
223023,CARLOS MECENI,1998,Silver Hugo
223024,NICO LEUNEN,2014,CinEuphoria
223031,CAPUCINE,1961,Golden Globe
223033,KAREN O'CONNOR,2016,Emmy
223037,ED FRAIMAN,1996,Gold Plaque
223041,MARKKU LEHMUSKALLIO,2002,C.I.C.A.E. Award
223060,THEO TAPLITZ,2017,Chlotrudis Award
223061,MANUEL MUÑOZ RIVAS,2014,IBAFF Award
223063,PIERRE LEVIE,1984,Palme d'Or - Best Short Film
223064,KAREN KELLY,1995,BAFTA Film Award
223069,RON BISHOP,1973,Primetime Emmy
223071,BILL HOBIN,1969,Primetime Emmy
223076,MICHAEL RITTMANNSBERGER,2011,Jury Prize
223078,BENOÎT FERREUX,1989,Intermedia Award
223079,PHILIP SHANE,2013,Best Editing
223084,GREG WATKINS,2009,Award of Merit
223086,TIM KILEY,1976,Primetime Emmy
223091,SABINE RAVN,2004,Sleepwalkers Jury Prize
223092,ELLEN BURSTYN,2001,Oscar
223183,INDER RAJ ANAND,1965,Filmfare Award
223184,TONY PLANA,2013,Lifetime Achievement Award
223197,LUÍS ALVARÃES,2015,Sophia
223198,NICK GILLARD,2009,Actor
223199,MAX MINGHELLA,2015,BloodGuts UK Horror Award
223210,STAFFAN LAMM,2004,Golden Berlin Bear
223213,TOMÁŠ HOFFMAN,2012,Czech Lion
223214,AGOSTINA GÁLVEZ,2015,Grand Jury Prize
223216,PARKER ELLERMAN,2010,SXSW Grand Jury Award
223217,IRVING JACOBY,1960,Oscar
223218,RACHIDA BRAKNI,2002,EFP Shooting Star
223221,JENNA MATTISON,2004,Festival Prize
223222,SHEN FU,1959,Grand Prix
223223,JASON GRAY,2001,ACCA
223225,COLTON TRAN,2008,Genre Award
223226,GRETCHEN SOMERFELD,1990,Silver Dragon
223228,SALLY AITKEN,2017,Golden Eye
223231,WILLIAM SCHWARTZ,1974,Daytime Emmy
223232,BURLEIGH SMITH,2015,Film Award
223266,CAMILLE BILLOPS,1992,Grand Jury Prize
223267,WOLF GAUDLITZ,1990,Bavarian Film Award
223269,ALEKSANDR SHIRVINDT,1989,People's Artist of the Republic
223270,JOSH HUTCHERSON,2008,Saturn Award
223307,LAM CHIU-WING,2013,Hong Kong Film Award
223308,LORENZA INDOVINA,2000,David
223315,THOMMY BERGGREN,1999,Guldbagge
223320,ÓSCAR LADOIRE,1981,Fotogramas de Plata
223325,NINO QUEVEDO,1971,Palme d'Or
223326,AHD,2013,Golden Berlin Bear
223328,JAMES MCFARLAND,2015,AACTA Award
223329,NANA,1999,OFTA Television Award
223336,GARY KENT,2016,Festival Award
223337,JO MENELL,1997,Oscar
223343,LIA HIETALA,2017,Teddy
223346,MORGAN DAMERON,2017,Festival Prize
223349,SYDNEY BOX,1947,Oscar
223350,KEV CAHILL,2015,Short Film Award
223356,FRANCES REID,2001,Oscar
223374,JANNE SCHMIDT,2017,Golden Donkey Award
223380,MENEKA DAS,2017,British Independent Film Festival Award
223381,DESMOND DICKINSON,1948,International Award
223382,JEAN-MICHEL HUMEAU,1993,Golden Frog
223383,PETER GESSNER,1966,Golden Dove
223385,ANNA AKANA,2014,Digital Pioneer Award
223388,KURT STEFAN,1999,Adolf Grimme Award
223397,LEN COLLIN,2016,Feature Film Award
223400,BOB WALSH,1991,Daytime Emmy
223402,JUSTIN BARBER,2012,Cinema Eye Honors Award
223404,ANDY KENNEDY,2014,Primetime Emmy
223424,EREZ EISENSTEIN,2016,Festival Award
223428,GRÉGOIRE LETOUVET,2010,Golden Pardino - Leopards of Tomorrow
223429,JAVIER BOURGES,1994,Silver Ariel
223436,ISAAC KLEINERMAN,1964,Primetime Emmy
223437,MARCELO MÜLLER,2012,Award of the Argentinean Academy
223440,HUNG HUNG,1988,Best Actor
223465,TOMASO SHERMAN,1981,Prize of the Ecumenical Jury - Special Mention
223466,JOEL CLARK,2015,John Cassavetes Award
223468,DAVID POWER,2003,IDA Award
223469,CLAUDIO M. CUTRY,2005,David
223470,STEPHEN BOYER,2014,Juried High School Award
223471,BLANCA TORRES,1998,Silver Ariel
223472,JOSÉ MANUEL FERNANDES,2010,Prémio Autores
223474,CLAYTON J. BARBER,2003,Taurus Award
223475,AMY SCHUMER,2016,Golden Globe
223518,JOHANNA TAYLOR,2015,Maverick Movie Award
223519,NAAMA KATES,2012,Special Jury Prize
223525,DEVEN BHOJANI,2008,Boroplus Gold Award
223526,NATHANIEL MARTELLO-WHITE,2017,SXSW Grand Jury Award
223527,NANNA KRISTÍN MAGNÚSDÓTTIR,2017,Edda Award
223536,TONY MORALES,2012,Primetime Emmy
223541,VEENA SUD,2011,Primetime Emmy
223546,ALEXANDER MERBETH,2009,Maverick Movie Award
223547,MAGS GAVAN,2009,Best World Documentary
223548,BRUCE SPIEGEL,2002,Primetime Emmy
223552,ANAND GANDHI,2013,Asian Film Award
223569,DON OHLMEYER,1983,Primetime Emmy
223574,HUGO BERKELEY,2009,Pare Lorentz Award
223577,ANDOR VON BARSY,1957,Film Award in Silver
223579,MATT NIX,2008,Edgar
223580,RENÉ SASCHA JOHANNSEN,2010,Golden Frog
223582,CHRISTOPHER GAMBALE,2008,Best Documentary
223583,BOGDAN DZIWORSKI,1979,Grand Prix Asturias
223595,FRANCESCO MICCICHÈ,2016,David
223598,JACOB ANDERSON,2017,Actor
223600,DARIUSZ JABŁOŃSKI,2000,Adolf Grimme Award
223613,HOMERO MANZI,1945,Silver Condor
223615,BRYAN BREWER,2016,Festival Honor
223616,EDUARDO CARRASCO ZANINI,1977,Golden Osiris - FAO Award of the United Nations
223617,LAURA AMELIA GUZMÁN,2016,Silver Ariel
223643,CHRIS LOVETT,2012,Primetime Emmy
223644,SATYADEV DUBEY,1980,Filmfare Award
223646,ED KAHANA,2015,Action on Film Award
223647,ANDY KING,2016,Banff Rockie Award
223657,RALPH MACCHIO,2014,Jury Award
223665,JOHANNES FLÜTSCH,1976,German Film Critics Award
223666,PAIRACH KHUMWAN,2014,National Film Association Award
223667,SONJA SOHN,1999,Independent Spirit Award
223672,HANNA PREUSS SLAK,2014,Metod Badjura Award
223674,JACK WILLIAMS,1999,Golden Boot
223675,NIGEL WATTIS,1995,BAFTA TV Award
223681,백승기,2012,Eterna Award
223682,GOTTFRIED MENTOR,2014,Golden Slipper
223683,ANDREAS RICHTER,2007,Bavarian Film Award
223688,GREY,1973,Oscar
223701,JULIE COBB,2015,Judges Award
223702,MAGENTA BARIBEAU,2016,Best Feature Film
223703,JERRY FAIRBANKS,1948,Oscar
223706,JULIA BARNETT,2017,SXSW Grand Jury Award
223707,JOE ZASO,2013,Special Mention
223708,ONDREJ ŠULAJ,1996,Czech Lion
223710,RAFA DENGRÁ,2017,Short Film
223715,REED OLIVER,2001,BAFTA Film Award
223719,SASCHA ZIMMERMANN,2014,Special Award
223749,HELEN LYONS-CURRAN,2014,The Delta Award
223754,ENZO PROVENZALE,1963,Silver Ribbon
223756,MAKOTO NAKAMURA,2014,Golden Slipper
223757,ARTUR ŻMIJEWSKI,2008,Eagle
223759,FERNANDO SEVERO,2003,Golden Kikito
223760,MICHAEL CORY DAVIS,2005,Best High-Definition Short
223762,ÁDÁM FILLENZ,2011,Film Critics Award
223763,RINA CASTELNUOVO,2017,Brizzolara Family Foundation Award for a Film of Conflict and Resolution
223766,OLIVER TATARU,2013,Festival Prize
223769,TOM SIMON,1994,CableACE
223776,GIJS DE LANGE,2010,Platin Film
223777,MARK ROEMMICH,2005,Feature Film Award
223778,PAUL JENKINS,2010,BAFTA TV Award
223780,DIMITRI COLLINGRIDGE,2006,BAFTA TV Award
223781,TOM SCOTT,2017,Gold Derby Award
223784,FRANCESCA FOWLER,2016,Maverick Movie Award
223785,JOHN HODGE,1997,Oscar
223798,SIMON MCBURNEY,2012,COFCA Award
223800,SIMON AMSTELL,2008,BAFTA TV Award
223805,GONZALO DELGADO,2011,Silver Condor
223811,KRISTIN SCOTT THOMAS,1997,Oscar
223878,ELISA AMORUSO,2010,Audience Award
223883,ARIEL URETA,2010,Gawad Urian Award
223884,ALI ECKERT,2003,Audience Award
223885,VÍCTOR CRUZ,2004,Silver Condor
223889,JANIN HALISCH,2013,German Independence Award - Best Short Film
223891,THIERRY THOMAS,2003,BSFC Award
223896,JIMMY KARLSSON,2006,Jussi
223898,MELVYN BRAGG,2010,Academy Fellowship
223917,MARIANNE HANSEN,2016,Shortlist Prisen
223920,CATHERINE EATON,2017,Festival Grand Prize
223930,KONSTANTIN MURZENKO,2003,Golden Eagle
223931,GAVIN YAP,2015,Blencong Award
223932,EDDIE WONG,2012,Best Art Director
223934,MICK MOLLOY,2003,Australian Comedy Award
223938,LIONEL RUPP,2011,Special Mention
223946,LIU YI,1975,Golden Horse Award
223948,CHRIS ADDISON,2016,Primetime Emmy
223960,JOHN ASHMORE,2001,Feature Film Award
223961,SCOTT MOSIER,1998,Independent Spirit Award
223965,OLIVIER AFONSO,2016,Jury Prize
223967,DAVID RICHARDSON,2016,Best Cinematography
223970,MADELEINE GAVIN,2017,Rogue Creamery Audience Award
223981,AHMED BOULANE,2001,Special Mention - Feature Film
223993,JOE CAMPANA,2000,Golden Reel Award
223994,JEAN AURENCHE,1983,César
223998,RYAN EGGOLD,2011,Best of the Fest
224002,LAURENT CHARBONNIER,2003,BSFC Award
224008,ANDREW HUNT,2011,VES Award
224009,LADY FRANCISCO,1977,Candango Trophy
224010,T.J. MARTIN,2012,Oscar
224020,DAVID HEINZ,2017,Best American Independent Feature Film
224028,ALEJANDRO ULLOA,1960,Prize of the National Syndicate of Spectacle
224029,TIBOR SZEMZÖ,2008,Film Critics Award
224033,LLORENÇ SOLER,1977,Grand Prix
224041,GEORGES DUFAUX,1972,Etrog
224047,FELIX O. ADLON,2011,Audience Award
224048,ALLAN NIBLO,2000,BAFTA Cymru Award
224051,SUZANNE GERVAIS,1991,Jury Prize (Short Films)
224052,ALAN CAMPBELL,1938,Oscar
224053,RAZ DEGAN,2014,Golden Frog
224054,KEVIN NASH,2013,MTV Movie Award
224055,CAMEO WOOD,2016,Best Short Script Award
224082,"ROGER LAY, JR.",2008,Sci-Fi Award
224083,STACEY TENENBAUM,2007,Gemini
224086,DANIEL REMÓN,2009,CEC Award
224090,CATYA PLATE,2014,Award of Excellence
224103,AKIRA MIYAZAKI,1994,Award of the Japanese Academy
224107,FERNÁN MIRÁS,2012,Award of the Argentinean Academy
224113,ANDREW SMITH,1984,Primetime Emmy
224114,JURUNA MALLON,2013,Best Latin-American Film
224115,SIERRA PETTENGILL,2017,David Carr Award for Truth in Non-Fiction Filmmaking
224121,VANESSA REDGRAVE,1993,Oscar
224234,KIMMO TAAVILA,2006,Special Mention of the Jury
224242,BRADY CONNELL,2008,Primetime Emmy
224248,ANDREW CADELAGO,2013,Grand Prize Short Film
224250,JASON CROWE,2016,Festival Prize
224252,BRIAN MARSHALL,1979,BAFTA Film Award
224253,JASON KWAN,2017,Hong Kong Film Award
224257,DEREK HUI,2016,Golden Horse Award
224262,JOSÉ MARÍA ALMELA,2011,Goya
224263,DAYO WONG,1996,Hong Kong Film Award
224264,MARIE KA,2014,Best Short Film Award
224265,LUTZ STÜTZNER,1990,Honorable Mention
224266,MIGUEL RODRIGUEZ,1995,FAMAS Award
224269,RICHARD NG,1990,Hong Kong Film Award
224271,ANNE HENDERSON,1992,Genie
224272,FRANCIS,2014,BAFTA Children's Award
224278,VICTOR D. PONTEN,2011,Zilveren Krulstaart
224282,JOOSJE DUK,2017,Grand Jury Prize
224283,RYAN BINSE,2017,Jury Award
224285,BO LANDIN,2010,Jury Award
224286,ANGELA LIU,2014,Festival Award
224287,GUILLAUME BRÉAUD,2000,Best Short
224295,ANNU KAPOOR,2013,Apsara Award
224302,LORENZO DESTEFANO,2003,Grand Festival Award
224306,UMUR BUGAY,1978,Golden Orange
224308,KATHARINA WARTENA,2013,Golden Calf
224309,MARK HUFNAIL,2009,Primetime Emmy
224315,DREW XANTHOPOULOS,2017,Emerging Cinematic Vision Award - Special Mention
224318,CHRIS YOUNG,1989,Young Artist Award
224319,LANA WILSON,2017,Foxtel Movies International Award
224329,SVEIN SCHARFFENBERG,2001,Amanda
224330,PHIL RYNDA,2007,Primetime Emmy
224331,TOM RICHARDSON,2009,Excellence in Production Design Award
224332,NOELLA SMITH,1986,BAFTA Film Award
224333,MARK FIELDER,2001,BAFTA TV Award
224334,SUSAN WERBE,2009,Primetime Emmy
224341,CANDELA PEÑA,2006,Barcelona Film Award
224379,TATSUO SHIMAMURA,2000,BAFTA Film Award
224383,BRAD HILLS,2016,Shriekfest Award
224384,GIORGIO ALBERTAZZI,2003,Golden Globe
224385,PASHA PATRIKI,2017,CSC Award
224386,JOSEPH CLEMENT,1985,Daytime Emmy
224388,ANDRES HABEGGER,2002,Silver Condor
224389,POTSY PONCIROLI,2013,NewFilmmakers Los Angeles Best of 2013 Awards
224390,FRED QUIMBY,1956,Oscar
224404,OCTAVIO GETINO,1971,FIPRESCI Prize - Special Mention
224406,HOLGER TAPPE,2011,Bavarian Film Award
224412,PHILIPPE ROY,2017,CSC Award
224415,ANDREW KENNETH MARTIN,2006,Reel Canadian Indie Award
224416,DIEGO CATAÑO,2017,Silver Ariel
224418,CHANG CHEN,2007,Asian Film Award
224427,MIA KATE RUSSELL,2014,Maverick Movie Award
224429,CHELSIE PRESTON CRAYFORD,2015,AACTA Award
224433,KATE KIRTZ,1996,Grand Jury Prize
224434,MIGUEL SILVEIRA,2010,Gold Hugo
224437,MOLLY PARKER,2016,Primetime Emmy
224466,ROBIN KASPARIK,2009,Jury Award
224471,JANIS COLE,1988,Gold Hugo
224481,ADAM CARL,1989,Young Artist Award
224484,ADAM BARDACH,2014,Best Documentary
224485,DAVID VERRALL,2001,Genie
224487,PETER ÖSTLUND,2001,Golden Berlin Bear
224488,KEAREN PANG,2017,Filmmaker Award
224491,PAUL BARBEAU,2012,Prix Découverte
224505,STÉPHANE ROQUET,2016,Jury Award
224506,PAWEL WOJTASIK,2015,Best Short Film
224509,ALICE SCHMID,2000,Golden FIPA
224511,MIKHAIL SHAPIRO,1967,Palme d'Or
224512,RYÛDÔ UZAKI,1990,Award of the Japanese Academy
224518,MATT OREFICE,2015,Award of Merit
224527,DEVERY JACOBS,2014,Canadian Screen Award
224529,ULRIKE SCHAMONI,2013,German Film Critics Award
224530,ALEXANDRE ESPIGARES,2014,Oscar
224536,SARA FORESTIER,2005,EFP Shooting Star
224547,ALEJANDRO SUÁREZ LOZANO,2015,Festival Prize
224560,JESPER KLEIN,1969,Bodil
224562,SHEENA M. JOYCE,2012,Jury Prize
224564,CHEIKH NDIAYE,2005,Special Mention
224566,PIERO NELLI,1966,Plate
224567,VLAD MARSAVIN,2014,Best Short Film
224573,ANDREW SANDLER,2014,Best Producer
224579,DINESH VIJAN,2010,Popular Award
224590,CARLOS GALLARDO,1994,Independent Spirit Award
224591,DON BURGESS,1995,Oscar
224602,THERESA REBECK,1997,Primetime Emmy
224608,RICHARD STARK,2012,Leo
224612,VERA TSCHECHOWA,1962,Film Award in Gold
224616,LIZ FRANKE,2009,Best Actress
224619,VAL KILMER,2006,Saturn Award
224636,KYLE NEWACHECK,2013,OFTA Television Award
224638,MICHIO KOSHIKAWA,2015,Japanese Cinema Splash Best Picture Award
224639,ALFREDO OROZ,1991,Candango Trophy
224643,MARK ZWONITZER,2016,Primetime Emmy
224653,ADAM DIETRICH,2015,Jury Award
224654,ZACHARY GORDON,2013,Blimp Award
224663,MICAH BROCK,2013,Xristos Award
224668,JULIA KUPERBERG,2016,Golden Eye
224670,JAKE SMITH,2008,Young Artist Award
224673,ROB FOX,2004,Primetime Emmy
224678,PABLO LOBATO,2007,Golden Alhambra
224682,ARNALDO ANDRÉ,2010,Silver Condor
224687,FABIANA KARLA,2012,Cinema Brazil Grand Prize
224688,STEVE FRANKS,2013,ASCAP Award
224694,ERIC STANGE,2009,duPont-Columbia Award
224695,JIM GRANT,1993,BAFTA TV Award
224696,MICHAEL THAU,2001,Video Premiere Award
224697,GEETHU MOHANDAS,2014,Bronze Alhambra
224703,ROSA SALAZAR,2014,BTVA Video Game Voice Acting Award
224707,FABIEN HAGÈGE,2017,Golden Camera
224709,ROBERT BURKE,1993,Chainsaw Award
224712,RACHEL WOLTHER,2013,Jambor-Franklin Founder's Award for Best Narrative
224713,BERNHARD WEIRATHER,2003,Screenplay Award
224715,PERO KVESIĆ,2017,Golden Horn
224717,ASSEN BLATECHKI,2014,Golden Rose
224718,RANDY BARBATO,2017,Primetime Emmy
224743,CHRISTOPHER STORER,2014,Best of the Midwest Award
224744,ART FISHER,1978,Primetime Emmy
224756,CHRISTIAN CARDONA,2012,Primetime Emmy
224758,CHRISTINE CITTI,2007,César
224759,FRANCK DUBOSC,2006,NRJ Ciné Award
224760,MATTHEW UNDERWOOD,2008,Young Artist Award
224764,PAUL SHOULBERG,2017,Best Screenwriting
224767,ERREN GOTTLIEB,1998,Primetime Emmy
224780,IAN & COOPER,2002,Oscar
224882,JESS DELA MERCED,2014,Jury Award
224886,DAVID REISS-ANDERSEN,2008,Special Jury Award
224889,SHANE SCOTT,2000,Soap Opera Digest Award
224891,CALEB B. KUNTZ,2016,Special Jury Prize
224892,MICHAEL COLLIER,2008,Primetime Emmy
224896,JOHN GIBBS,1986,Daytime Emmy
224898,IMRAN KHAN,2009,Apsara Award
224908,DÍDAC CERVERA,2013,Grand Prize of European Fantasy Film in Silver
224909,POURIA HEIDARY OUREH,2012,Award of Excellence
224952,ALBERT ALARR,2016,Daytime Emmy
224965,АНДРЕЙ РАЗЕНКОВ,2001,Grand Prize of the Festival
224966,HUANG LEI,1996,Golden Deer
224969,AMELIA HANN,2007,BAFTA TV Award
224972,TYLER BENSINGER,2014,WGA Award (TV)
224973,HARRIS DORAN,2012,Special Mention
224984,KYRA SEDGWICK,2011,Golden Globe
225041,PATRICK GODEAU,1999,BAFTA Film Award
225045,HÉCTOR CABELLO REYES,2010,César
225046,TONIKO PANTOJA,2015,Annie
225047,NICOLE JONES-DION,2016,The Mary Austin Award
225049,TIMOTHY MCNEIL,2010,Action on Film Award
225051,BILLY MCMILLIN,2013,Eddie
225054,DODINE HERRY,2003,Grand Prix
225055,MARSHALL TYLER,2017,Short Film Grand Jury Prize
225056,TONY GERMINARIO,2016,Award of Excellence Special Mention
225069,ZAWE ASHTON,2012,British Independent Film Award
225070,KARINA HOLDEN,2016,AACTA Award
225073,FERNANDO POE,2000,Lifetime Achievement Award
225074,TEODORICO C. SANTOS,1959,FAMAS Award
225077,DAVID BERRY,2016,Silver Logie
225078,KATARZYNA MACIEJKO-KOWALCZYK,2009,Award of the President of the Association of Polish Filmmakers
225082,ANDREJ ANNENSKI,2015,Hamburg Producers Award
225083,RON CLARK,1968,Primetime Emmy
225085,MARTA MATEUS,2017,Illy Prize
225088,NAJI BECHARA,2016,Best Director
225089,ABBY KOHN,1997,Audience Award
225090,AHMED BOUCHAALA,2001,Audience Award
225093,ROBIN GREENSPUN,2015,Grand Jury Prize
225094,GUY RAZ,2016,Haggiag Award
225095,THRILLER MANJU,2015,SIIMA - Kannada
225096,LYDIA DEAN PILCHER,2014,Oscar
225110,JOSÉ JOAQUIM SALLES,2014,Cinema Brazil Grand Prize
225111,YUN-SU KIM,2002,Grand Bell Award
225113,SEAN LAHIFF,2016,PSFF Award
225114,ROBIN WRIGHT,2016,Golden Globe
225179,TAKUMI SAITO,2017,Asian New Talent Award
225180,JAMES ALEXANDROU,2013,Festival Prize
225182,TSUTOMU TAMURA,1985,Award of the Japanese Academy
225189,MELISSA B. MILLER-COSTANZO,2011,Grand Jury Prize
225191,BJÖRN ULVAEUS,2009,Anthony Asquith Award for Film Music
225193,STEVE DELLA CASA,2016,Venezia Classici Award
225194,KAI EPHRON,2016,Bonehead Award
225197,KAGISO LEDIGA,2017,World Fiction Award
225198,ALISA KHAZANOVA,2009,Award from Vladivostok Mayor
225199,FERNANDA ROCHA,2015,Golden Kikito
225201,ROGER DALTREY,1976,Golden Globe
225203,CHUNG-KIN CHAN,1999,Golden Horse Award
225206,CHRIS SWANTON,1989,BAFTA TV Award
225209,JOE LEONARD,2011,Eddie
225218,SØREN JUUL PETERSEN,2006,Robert
225219,PAMELA GUEST,2016,Award of Recognition
225233,SAMUEL CHOU,2014,OIAF Award
225236,BRIE ELEY,2016,Best Actress
225237,LEON LAI,2005,Golden Deer
225248,SUROOSH ALVI,2015,Emmy
225251,RICHARD MAURO,2003,Genre Award
225253,TANON SATTARUJAWONG,2006,Emmy
225258,AI LENE CHOR,2007,Gold Hugo
225261,WYATT DENNY,2011,Ashland Independent Film Award
225264,MARIE RIVIÈRE,1986,Pasinetti Award
225265,MICHÈLE LAROQUE,1997,César
225267,YANG YANG,2015,Huading Award
225270,BRIAR GRACE SMITH,2009,Film Award
225271,RHYS MITCHELL,2013,Jury Award
225272,ANDREW STEPHAN,2008,Emmy
225273,OLIVIER GOINARD,2014,Canadian Screen Award
225277,SHUMONA GOEL,2012,Muhr AsiaAfrica Award
225280,KIM GEON,2007,Golden Pardino - Leopards of Tomorrow
225281,TSUNG-HAN TSAI,2009,Best Short Film
225292,MATT ENGSTROM,2013,Daytime Emmy
225293,PASCALE MONTANDON-JODOROWSKY,2014,Premio Fénix
225294,VLADIMIR MASLOV,1999,Best Film
225295,STÉPHANE FOENKINOS,2012,César
225297,PATRICIA LOVELL,2004,Raymond Longford Award
225304,MERETE MUELLER,2016,Best Documentary Film
225307,SADHANA,2014,Silver Lotus Award
225309,SAM GHARIBIAN,2013,Crystal Simorgh
225310,LAURA GONÇALVES,2017,Illy Prize
